date,city,year,month,month_name,season,temp_max,temp_min,temp_avg,rainfall_mm,humidity_pct,wind_kmph,visibility_km,aqi,condition
2016-08-31,Kolkata,2016,8,Aug,Monsoon,33.4,20.2,26.8,47.7,87,20.4,17.6,92,Rainy
2016-09-01,Kolkata,2016,9,Sep,Monsoon,35.0,24.0,29.5,14.2,83,9.7,9.2,81,Rainy
2016-09-02,Kolkata,2016,9,Sep,Monsoon,33.0,25.4,29.2,3.3,82,36.9,15.0,129,Light Rain
2016-09-03,Kolkata,2016,9,Sep,Monsoon,35.8,24.3,30.0,0.0,93,24.4,8.9,114,Foggy
2016-09-04,Kolkata,2016,9,Sep,Monsoon,35.7,21.5,28.6,47.0,93,11.6,5.3,110,Rainy
2016-09-05,Kolkata,2016,9,Sep,Monsoon,33.5,20.5,27.0,0.0,83,1.0,13.4,131,Clear
2016-09-06,Kolkata,2016,9,Sep,Monsoon,34.1,24.2,29.1,0.0,86,19.7,25.0,99,Foggy
2016-09-07,Kolkata,2016,9,Sep,Monsoon,34.0,23.0,28.5,29.6,87,14.2,15.1,118,Rainy
2016-09-08,Kolkata,2016,9,Sep,Monsoon,35.1,22.0,28.6,11.7,86,15.9,19.7,161,Rainy
2016-09-09,Kolkata,2016,9,Sep,Monsoon,32.2,24.8,28.5,9.6,91,27.7,9.3,72,Light Rain
2016-09-10,Kolkata,2016,9,Sep,Monsoon,33.3,21.6,27.4,0.0,91,32.3,5.5,154,Foggy
2016-09-11,Kolkata,2016,9,Sep,Monsoon,34.4,23.3,28.9,37.3,83,15.2,17.9,76,Rainy
2016-09-12,Kolkata,2016,9,Sep,Monsoon,32.2,22.5,27.4,15.6,89,22.9,10.9,58,Rainy
2016-09-13,Kolkata,2016,9,Sep,Monsoon,33.1,22.5,27.8,0.0,86,15.7,10.9,214,Foggy
2016-09-14,Kolkata,2016,9,Sep,Monsoon,32.4,23.3,27.9,0.0,92,16.9,7.3,122,Foggy
2016-09-15,Kolkata,2016,9,Sep,Monsoon,35.9,24.6,30.2,6.7,83,11.1,16.9,87,Light Rain
2016-09-16,Kolkata,2016,9,Sep,Monsoon,34.6,24.7,29.6,26.1,81,20.5,13.2,66,Rainy
2016-09-17,Kolkata,2016,9,Sep,Monsoon,32.7,24.0,28.4,21.5,88,10.8,21.7,103,Rainy
2016-09-18,Kolkata,2016,9,Sep,Monsoon,35.3,23.4,29.3,4.4,84,39.6,10.3,102,Light Rain
2016-09-19,Kolkata,2016,9,Sep,Monsoon,35.1,22.8,29.0,148.6,99,26.8,1.8,141,Heavy Rain
2016-09-20,Kolkata,2016,9,Sep,Monsoon,35.6,23.9,29.8,3.1,88,24.0,20.6,107,Light Rain
2016-09-21,Kolkata,2016,9,Sep,Monsoon,33.6,24.8,29.2,0.0,97,5.3,4.2,76,Foggy
2016-09-22,Kolkata,2016,9,Sep,Monsoon,32.2,21.8,27.0,4.4,94,16.8,3.9,154,Light Rain
2016-09-23,Kolkata,2016,9,Sep,Monsoon,34.5,23.6,29.1,0.0,89,18.1,5.7,93,Foggy
2016-09-24,Kolkata,2016,9,Sep,Monsoon,32.2,23.5,27.9,0.0,91,25.2,7.0,105,Foggy
2016-09-25,Kolkata,2016,9,Sep,Monsoon,32.5,24.5,28.5,15.1,82,11.3,14.1,117,Rainy
2016-09-26,Kolkata,2016,9,Sep,Monsoon,33.4,25.0,29.2,71.0,87,19.7,20.8,124,Heavy Rain
2016-09-27,Kolkata,2016,9,Sep,Monsoon,35.6,24.5,30.1,41.1,90,17.2,6.6,145,Rainy
2016-09-28,Kolkata,2016,9,Sep,Monsoon,35.1,23.3,29.2,3.4,86,11.5,14.2,100,Light Rain
2016-09-29,Kolkata,2016,9,Sep,Monsoon,32.7,25.8,29.2,1.4,88,0.0,11.5,94,Light Rain
2016-09-30,Kolkata,2016,9,Sep,Monsoon,32.7,24.5,28.6,11.9,85,26.7,13.8,90,Rainy
2016-10-01,Kolkata,2016,10,Oct,Post-Monsoon,34.1,22.3,28.2,0.0,69,11.1,9.3,122,Clear
2016-10-02,Kolkata,2016,10,Oct,Post-Monsoon,33.2,22.0,27.6,0.0,71,22.7,7.9,112,Clear
2016-10-03,Kolkata,2016,10,Oct,Post-Monsoon,32.1,22.5,27.3,0.0,74,14.7,24.3,77,Clear
2016-10-04,Kolkata,2016,10,Oct,Post-Monsoon,31.3,23.1,27.2,0.0,68,18.9,12.3,98,Clear
2016-10-05,Kolkata,2016,10,Oct,Post-Monsoon,30.1,23.0,26.6,0.0,75,24.2,12.9,119,Clear
2016-10-06,Kolkata,2016,10,Oct,Post-Monsoon,35.0,22.4,28.7,0.0,66,11.2,10.5,149,Clear
2016-10-07,Kolkata,2016,10,Oct,Post-Monsoon,32.6,20.2,26.4,0.0,78,22.5,15.9,155,Clear
2016-10-08,Kolkata,2016,10,Oct,Post-Monsoon,31.7,23.7,27.7,0.0,60,12.1,19.0,160,Clear
2016-10-09,Kolkata,2016,10,Oct,Post-Monsoon,30.2,21.5,25.9,0.0,72,10.5,13.7,157,Clear
2016-10-10,Kolkata,2016,10,Oct,Post-Monsoon,30.5,21.8,26.1,0.0,73,21.7,10.7,104,Clear
2016-10-11,Kolkata,2016,10,Oct,Post-Monsoon,31.6,22.4,27.0,0.0,66,28.2,16.3,142,Clear
2016-10-12,Kolkata,2016,10,Oct,Post-Monsoon,31.2,20.6,25.9,0.0,67,23.6,12.8,61,Clear
2016-10-13,Kolkata,2016,10,Oct,Post-Monsoon,32.3,21.7,27.0,0.0,70,4.3,7.5,93,Clear
2016-10-14,Kolkata,2016,10,Oct,Post-Monsoon,30.6,21.4,26.0,0.0,76,9.5,10.5,94,Clear
2016-10-15,Kolkata,2016,10,Oct,Post-Monsoon,30.6,21.8,26.2,0.0,77,15.7,16.3,40,Clear
2016-10-16,Kolkata,2016,10,Oct,Post-Monsoon,32.2,23.8,28.0,0.0,72,19.0,16.4,157,Clear
2016-10-17,Kolkata,2016,10,Oct,Post-Monsoon,34.1,20.8,27.5,0.0,78,29.0,6.4,110,Clear
2016-10-18,Kolkata,2016,10,Oct,Post-Monsoon,32.8,18.7,25.8,0.0,68,12.3,11.8,141,Clear
2016-10-19,Kolkata,2016,10,Oct,Post-Monsoon,32.0,22.5,27.2,0.0,72,37.7,20.0,109,Clear
2016-10-20,Kolkata,2016,10,Oct,Post-Monsoon,31.6,21.2,26.4,0.0,67,8.4,19.9,83,Clear
2016-10-21,Kolkata,2016,10,Oct,Post-Monsoon,33.0,21.4,27.2,0.0,68,15.4,24.0,201,Clear
2016-10-22,Kolkata,2016,10,Oct,Post-Monsoon,31.5,21.5,26.5,0.0,76,19.2,11.7,124,Clear
2016-10-23,Kolkata,2016,10,Oct,Post-Monsoon,33.2,21.8,27.5,0.0,70,31.7,10.9,93,Clear
2016-10-24,Kolkata,2016,10,Oct,Post-Monsoon,31.3,24.1,27.7,0.0,62,24.6,14.9,164,Clear
2016-10-25,Kolkata,2016,10,Oct,Post-Monsoon,32.6,19.5,26.1,0.0,80,16.1,4.8,97,Clear
2016-10-26,Kolkata,2016,10,Oct,Post-Monsoon,32.1,20.8,26.5,0.0,64,20.4,8.8,79,Clear
2016-10-27,Kolkata,2016,10,Oct,Post-Monsoon,34.1,21.6,27.9,0.0,65,10.8,16.9,122,Clear
2016-10-28,Kolkata,2016,10,Oct,Post-Monsoon,33.0,23.0,28.0,0.0,73,22.9,12.6,76,Clear
2016-10-29,Kolkata,2016,10,Oct,Post-Monsoon,34.1,23.1,28.6,0.0,70,12.7,25.0,82,Clear
2016-10-30,Kolkata,2016,10,Oct,Post-Monsoon,32.4,21.2,26.8,0.0,69,12.0,4.2,121,Clear
2016-10-31,Kolkata,2016,10,Oct,Post-Monsoon,33.0,21.2,27.1,0.0,85,20.3,15.8,121,Clear
2016-11-01,Kolkata,2016,11,Nov,Post-Monsoon,28.2,17.9,23.0,1.2,69,12.4,16.7,184,Light Rain
2016-11-02,Kolkata,2016,11,Nov,Post-Monsoon,27.2,19.7,23.4,0.0,71,5.3,25.0,164,Clear
2016-11-03,Kolkata,2016,11,Nov,Post-Monsoon,28.3,18.2,23.2,0.0,68,20.0,10.2,165,Clear
2016-11-04,Kolkata,2016,11,Nov,Post-Monsoon,27.3,20.5,23.9,0.0,72,12.2,4.0,137,Clear
2016-11-05,Kolkata,2016,11,Nov,Post-Monsoon,27.7,18.3,23.0,0.0,79,20.2,14.2,180,Clear
2016-11-06,Kolkata,2016,11,Nov,Post-Monsoon,30.5,19.9,25.2,2.6,71,9.3,2.4,182,Light Rain
2016-11-07,Kolkata,2016,11,Nov,Post-Monsoon,29.5,19.7,24.6,0.0,72,13.7,11.1,171,Clear
2016-11-08,Kolkata,2016,11,Nov,Post-Monsoon,30.5,15.5,23.0,0.0,76,15.7,14.2,190,Clear
2016-11-09,Kolkata,2016,11,Nov,Post-Monsoon,28.8,19.3,24.1,0.0,63,15.8,17.5,158,Clear
2016-11-10,Kolkata,2016,11,Nov,Post-Monsoon,28.5,19.2,23.9,0.0,74,30.2,17.2,210,Clear
2016-11-11,Kolkata,2016,11,Nov,Post-Monsoon,28.9,16.2,22.5,0.0,69,11.5,14.7,160,Clear
2016-11-12,Kolkata,2016,11,Nov,Post-Monsoon,29.4,18.2,23.8,0.0,73,21.0,15.2,126,Clear
2016-11-13,Kolkata,2016,11,Nov,Post-Monsoon,30.4,19.8,25.1,0.0,71,3.5,16.5,154,Clear
2016-11-14,Kolkata,2016,11,Nov,Post-Monsoon,28.2,18.9,23.5,0.0,79,19.2,14.4,154,Clear
2016-11-15,Kolkata,2016,11,Nov,Post-Monsoon,29.1,19.0,24.1,0.0,75,13.7,10.9,156,Clear
2016-11-16,Kolkata,2016,11,Nov,Post-Monsoon,28.9,19.0,23.9,0.0,71,10.1,14.6,190,Clear
2016-11-17,Kolkata,2016,11,Nov,Post-Monsoon,30.9,20.2,25.5,0.0,71,16.7,21.2,166,Clear
2016-11-18,Kolkata,2016,11,Nov,Post-Monsoon,30.3,19.0,24.6,0.0,60,23.3,19.8,160,Clear
2016-11-19,Kolkata,2016,11,Nov,Post-Monsoon,27.3,20.9,24.1,0.0,71,15.2,17.2,252,Clear
2016-11-20,Kolkata,2016,11,Nov,Post-Monsoon,29.8,19.3,24.6,0.0,72,31.2,17.6,195,Clear
2016-11-21,Kolkata,2016,11,Nov,Post-Monsoon,29.5,19.7,24.6,0.0,70,19.4,11.6,154,Clear
2016-11-22,Kolkata,2016,11,Nov,Post-Monsoon,29.8,18.2,24.0,0.0,72,15.1,9.4,176,Clear
2016-11-23,Kolkata,2016,11,Nov,Post-Monsoon,30.2,17.5,23.9,0.0,75,9.1,21.8,187,Clear
2016-11-24,Kolkata,2016,11,Nov,Post-Monsoon,27.1,20.1,23.6,0.0,68,10.3,18.6,206,Clear
2016-11-25,Kolkata,2016,11,Nov,Post-Monsoon,29.8,18.6,24.2,0.0,72,13.3,14.1,182,Clear
2016-11-26,Kolkata,2016,11,Nov,Post-Monsoon,26.9,19.6,23.2,0.0,64,7.8,18.3,144,Clear
2016-11-27,Kolkata,2016,11,Nov,Post-Monsoon,27.6,18.7,23.1,0.0,69,19.9,15.9,140,Clear
2016-11-28,Kolkata,2016,11,Nov,Post-Monsoon,26.5,18.8,22.6,0.0,77,17.5,13.3,221,Clear
2016-11-29,Kolkata,2016,11,Nov,Post-Monsoon,30.2,17.0,23.6,0.0,70,19.8,9.7,161,Clear
2016-11-30,Kolkata,2016,11,Nov,Post-Monsoon,29.1,18.8,24.0,4.3,67,15.8,12.6,173,Light Rain
2016-12-01,Kolkata,2016,12,Dec,Winter,26.9,18.0,22.4,0.0,71,17.0,13.6,195,Clear
2016-12-02,Kolkata,2016,12,Dec,Winter,28.8,15.7,22.2,0.0,76,28.9,12.1,164,Clear
2016-12-03,Kolkata,2016,12,Dec,Winter,26.7,17.7,22.2,0.0,69,27.2,3.3,167,Clear
2016-12-04,Kolkata,2016,12,Dec,Winter,26.7,16.3,21.5,0.0,74,18.5,16.2,182,Clear
2016-12-05,Kolkata,2016,12,Dec,Winter,29.8,19.8,24.8,0.0,67,8.9,13.4,144,Clear
2016-12-06,Kolkata,2016,12,Dec,Winter,27.7,16.9,22.3,0.0,75,17.2,18.0,193,Clear
2016-12-07,Kolkata,2016,12,Dec,Winter,25.9,14.8,20.4,0.0,71,14.3,16.6,182,Clear
2016-12-08,Kolkata,2016,12,Dec,Winter,26.2,17.8,22.0,0.0,75,9.1,9.4,186,Clear
2016-12-09,Kolkata,2016,12,Dec,Winter,25.8,18.8,22.3,0.0,70,24.7,11.6,151,Clear
2016-12-10,Kolkata,2016,12,Dec,Winter,24.8,16.5,20.6,0.0,68,6.1,14.5,210,Clear
2016-12-11,Kolkata,2016,12,Dec,Winter,25.9,16.7,21.3,0.0,80,21.1,12.7,132,Clear
2016-12-12,Kolkata,2016,12,Dec,Winter,26.3,16.0,21.1,0.0,68,14.9,12.1,118,Clear
2016-12-13,Kolkata,2016,12,Dec,Winter,26.9,16.4,21.6,0.0,69,18.0,12.2,177,Clear
2016-12-14,Kolkata,2016,12,Dec,Winter,26.9,16.8,21.9,0.0,70,10.6,17.4,196,Clear
2016-12-15,Kolkata,2016,12,Dec,Winter,26.1,17.5,21.8,0.0,68,7.5,10.4,134,Clear
2016-12-16,Kolkata,2016,12,Dec,Winter,29.1,16.5,22.8,0.0,71,24.1,9.8,145,Clear
2016-12-17,Kolkata,2016,12,Dec,Winter,25.9,15.8,20.9,0.0,73,30.0,19.8,119,Clear
2016-12-18,Kolkata,2016,12,Dec,Winter,27.8,18.6,23.2,0.0,67,6.9,19.8,167,Clear
2016-12-19,Kolkata,2016,12,Dec,Winter,27.5,17.1,22.3,0.0,75,20.7,14.9,183,Clear
2016-12-20,Kolkata,2016,12,Dec,Winter,28.1,17.3,22.7,0.0,68,18.8,16.9,175,Clear
2016-12-21,Kolkata,2016,12,Dec,Winter,28.0,17.8,22.9,0.0,72,15.4,16.9,113,Clear
2016-12-22,Kolkata,2016,12,Dec,Winter,29.3,19.5,24.4,0.0,73,17.7,16.3,196,Clear
2016-12-23,Kolkata,2016,12,Dec,Winter,29.0,18.1,23.6,0.0,79,24.3,25.0,192,Clear
2016-12-24,Kolkata,2016,12,Dec,Winter,26.8,15.0,20.9,0.0,71,19.4,18.0,161,Clear
2016-12-25,Kolkata,2016,12,Dec,Winter,27.0,14.7,20.9,0.0,78,28.6,19.0,184,Clear
2016-12-26,Kolkata,2016,12,Dec,Winter,27.6,17.1,22.4,2.2,76,26.8,15.3,155,Light Rain
2016-12-27,Kolkata,2016,12,Dec,Winter,27.3,15.0,21.1,0.0,73,24.9,23.5,197,Clear
2016-12-28,Kolkata,2016,12,Dec,Winter,23.2,18.7,20.9,1.9,77,23.8,12.3,167,Light Rain
2016-12-29,Kolkata,2016,12,Dec,Winter,30.5,18.7,24.6,0.0,60,15.3,14.8,198,Clear
2016-12-30,Kolkata,2016,12,Dec,Winter,27.9,18.4,23.1,0.0,73,20.2,18.4,154,Clear
2016-12-31,Kolkata,2016,12,Dec,Winter,27.7,19.1,23.4,0.0,62,21.6,3.8,193,Clear
2017-01-01,Kolkata,2017,1,Jan,Winter,27.4,18.2,22.8,0.0,68,14.5,20.3,207,Clear
2017-01-02,Kolkata,2017,1,Jan,Winter,25.5,16.6,21.1,0.0,67,25.4,17.1,190,Clear
2017-01-03,Kolkata,2017,1,Jan,Winter,27.2,14.5,20.9,0.0,68,16.7,8.7,106,Clear
2017-01-04,Kolkata,2017,1,Jan,Winter,28.6,16.1,22.4,0.0,74,29.1,12.3,168,Clear
2017-01-05,Kolkata,2017,1,Jan,Winter,28.1,16.7,22.4,0.0,73,24.6,6.2,223,Clear
2017-01-06,Kolkata,2017,1,Jan,Winter,27.7,17.4,22.5,0.0,72,32.1,8.8,187,Clear
2017-01-07,Kolkata,2017,1,Jan,Winter,29.0,18.6,23.8,0.0,76,15.1,18.6,197,Clear
2017-01-08,Kolkata,2017,1,Jan,Winter,27.5,16.4,21.9,0.0,71,18.3,11.3,193,Clear
2017-01-09,Kolkata,2017,1,Jan,Winter,27.4,19.2,23.3,0.0,67,19.4,21.8,152,Clear
2017-01-10,Kolkata,2017,1,Jan,Winter,25.1,17.8,21.5,0.0,63,23.2,5.1,178,Clear
2017-01-11,Kolkata,2017,1,Jan,Winter,28.9,17.1,23.0,0.0,73,16.1,22.7,153,Clear
2017-01-12,Kolkata,2017,1,Jan,Winter,29.6,17.7,23.6,0.0,74,27.5,11.7,185,Clear
2017-01-13,Kolkata,2017,1,Jan,Winter,25.8,19.3,22.6,0.0,73,24.0,25.0,207,Clear
2017-01-14,Kolkata,2017,1,Jan,Winter,27.2,20.3,23.8,0.0,67,15.4,16.8,153,Clear
2017-01-15,Kolkata,2017,1,Jan,Winter,27.6,16.2,21.9,0.0,72,11.7,10.4,203,Clear
2017-01-16,Kolkata,2017,1,Jan,Winter,28.3,16.2,22.2,0.0,71,30.9,16.3,151,Clear
2017-01-17,Kolkata,2017,1,Jan,Winter,26.8,17.1,22.0,0.0,67,20.8,17.6,199,Clear
2017-01-18,Kolkata,2017,1,Jan,Winter,27.1,16.3,21.7,0.0,74,21.5,11.4,192,Clear
2017-01-19,Kolkata,2017,1,Jan,Winter,29.6,18.8,24.2,4.0,70,17.2,20.9,258,Light Rain
2017-01-20,Kolkata,2017,1,Jan,Winter,24.6,16.5,20.6,0.0,70,26.3,16.8,154,Clear
2017-01-21,Kolkata,2017,1,Jan,Winter,25.0,18.3,21.6,0.0,70,8.7,11.6,157,Clear
2017-01-22,Kolkata,2017,1,Jan,Winter,26.6,15.8,21.2,3.5,66,17.1,18.3,200,Light Rain
2017-01-23,Kolkata,2017,1,Jan,Winter,26.8,17.7,22.2,0.0,62,10.9,11.0,198,Clear
2017-01-24,Kolkata,2017,1,Jan,Winter,27.7,17.1,22.4,0.0,72,15.0,15.5,170,Clear
2017-01-25,Kolkata,2017,1,Jan,Winter,26.2,16.3,21.2,0.0,72,10.9,18.1,150,Clear
2017-01-26,Kolkata,2017,1,Jan,Winter,24.5,16.8,20.6,0.0,75,23.5,10.0,148,Clear
2017-01-27,Kolkata,2017,1,Jan,Winter,28.2,17.5,22.9,0.0,69,9.2,17.4,120,Clear
2017-01-28,Kolkata,2017,1,Jan,Winter,23.7,18.6,21.1,0.0,70,17.2,16.1,192,Clear
2017-01-29,Kolkata,2017,1,Jan,Winter,26.2,17.2,21.7,0.0,72,16.7,8.1,176,Clear
2017-01-30,Kolkata,2017,1,Jan,Winter,27.8,17.1,22.5,0.4,73,15.3,17.4,217,Light Rain
2017-01-31,Kolkata,2017,1,Jan,Winter,26.3,17.5,21.9,0.0,76,28.8,19.9,136,Clear
2017-02-01,Kolkata,2017,2,Feb,Winter,27.4,20.0,23.7,0.0,70,10.1,20.9,158,Clear
2017-02-02,Kolkata,2017,2,Feb,Winter,31.5,18.6,25.1,0.0,68,17.5,18.8,178,Clear
2017-02-03,Kolkata,2017,2,Feb,Winter,31.9,19.3,25.6,0.0,71,30.1,18.0,157,Clear
2017-02-04,Kolkata,2017,2,Feb,Winter,29.4,19.3,24.4,0.0,70,19.5,8.6,159,Clear
2017-02-05,Kolkata,2017,2,Feb,Winter,29.7,18.4,24.0,0.0,67,17.7,12.6,130,Clear
2017-02-06,Kolkata,2017,2,Feb,Winter,27.1,19.6,23.4,0.0,72,20.5,13.5,124,Clear
2017-02-07,Kolkata,2017,2,Feb,Winter,27.8,18.7,23.2,1.3,67,18.9,15.3,151,Light Rain
2017-02-08,Kolkata,2017,2,Feb,Winter,27.1,18.7,22.9,0.0,69,20.0,12.5,161,Clear
2017-02-09,Kolkata,2017,2,Feb,Winter,30.3,20.7,25.5,0.0,73,7.4,8.7,202,Clear
2017-02-10,Kolkata,2017,2,Feb,Winter,29.4,18.8,24.1,0.0,76,35.7,12.5,191,Clear
2017-02-11,Kolkata,2017,2,Feb,Winter,30.2,17.4,23.8,0.0,72,19.7,18.4,171,Clear
2017-02-12,Kolkata,2017,2,Feb,Winter,28.4,18.2,23.3,0.0,69,15.2,15.3,213,Clear
2017-02-13,Kolkata,2017,2,Feb,Winter,31.7,20.8,26.2,0.0,67,35.6,17.4,134,Clear
2017-02-14,Kolkata,2017,2,Feb,Winter,28.7,20.1,24.4,0.0,72,11.6,14.8,174,Clear
2017-02-15,Kolkata,2017,2,Feb,Winter,29.1,18.6,23.9,0.0,68,16.6,16.5,198,Clear
2017-02-16,Kolkata,2017,2,Feb,Winter,31.7,19.9,25.8,3.5,62,17.0,4.8,184,Light Rain
2017-02-17,Kolkata,2017,2,Feb,Winter,28.8,18.5,23.6,0.0,73,9.6,24.2,162,Clear
2017-02-18,Kolkata,2017,2,Feb,Winter,29.2,18.9,24.0,0.0,76,8.4,19.1,154,Clear
2017-02-19,Kolkata,2017,2,Feb,Winter,28.3,20.1,24.2,0.0,70,22.9,18.2,159,Clear
2017-02-20,Kolkata,2017,2,Feb,Winter,29.4,18.5,23.9,0.0,71,21.8,10.2,183,Clear
2017-02-21,Kolkata,2017,2,Feb,Winter,29.6,17.3,23.5,0.0,68,12.5,12.8,141,Clear
2017-02-22,Kolkata,2017,2,Feb,Winter,30.5,20.4,25.4,0.0,68,8.8,14.9,209,Clear
2017-02-23,Kolkata,2017,2,Feb,Winter,32.3,18.3,25.3,0.0,60,6.1,6.1,182,Clear
2017-02-24,Kolkata,2017,2,Feb,Winter,29.2,19.3,24.2,0.0,77,31.0,19.2,192,Clear
2017-02-25,Kolkata,2017,2,Feb,Winter,26.9,18.5,22.7,0.0,78,13.6,20.5,173,Clear
2017-02-26,Kolkata,2017,2,Feb,Winter,30.3,18.0,24.1,0.0,75,12.9,16.2,169,Clear
2017-02-27,Kolkata,2017,2,Feb,Winter,30.9,20.1,25.5,0.0,63,11.5,11.8,190,Clear
2017-02-28,Kolkata,2017,2,Feb,Winter,28.3,17.8,23.1,0.0,65,23.8,4.6,201,Clear
2017-03-01,Kolkata,2017,3,Mar,Summer,31.1,22.5,26.8,0.0,66,10.6,13.9,105,Clear
2017-03-02,Kolkata,2017,3,Mar,Summer,30.8,22.6,26.7,0.0,72,21.7,4.8,95,Clear
2017-03-03,Kolkata,2017,3,Mar,Summer,30.0,22.5,26.2,0.0,69,23.0,19.9,79,Clear
2017-03-04,Kolkata,2017,3,Mar,Summer,33.5,23.9,28.7,0.0,68,24.2,15.7,101,Clear
2017-03-05,Kolkata,2017,3,Mar,Summer,33.3,21.2,27.2,0.0,72,11.2,15.1,97,Clear
2017-03-06,Kolkata,2017,3,Mar,Summer,33.5,24.5,29.0,0.0,72,26.0,9.9,153,Clear
2017-03-07,Kolkata,2017,3,Mar,Summer,31.6,21.6,26.6,0.0,70,14.4,7.1,76,Clear
2017-03-08,Kolkata,2017,3,Mar,Summer,27.7,21.5,24.6,0.0,68,29.9,18.6,119,Clear
2017-03-09,Kolkata,2017,3,Mar,Summer,36.3,20.9,28.6,0.0,71,34.3,12.5,85,Hot
2017-03-10,Kolkata,2017,3,Mar,Summer,34.3,22.4,28.3,4.3,74,20.7,8.5,100,Light Rain
2017-03-11,Kolkata,2017,3,Mar,Summer,34.1,22.1,28.1,0.0,66,24.6,15.2,143,Clear
2017-03-12,Kolkata,2017,3,Mar,Summer,32.7,23.3,28.0,0.0,70,20.1,24.9,146,Clear
2017-03-13,Kolkata,2017,3,Mar,Summer,34.7,21.9,28.3,0.0,70,18.8,12.9,133,Clear
2017-03-14,Kolkata,2017,3,Mar,Summer,34.1,21.4,27.8,0.0,71,6.7,10.3,128,Clear
2017-03-15,Kolkata,2017,3,Mar,Summer,34.5,20.5,27.5,0.0,72,26.5,6.4,108,Clear
2017-03-16,Kolkata,2017,3,Mar,Summer,30.1,23.1,26.6,0.0,78,20.2,12.7,141,Clear
2017-03-17,Kolkata,2017,3,Mar,Summer,31.7,24.9,28.3,0.0,72,14.7,16.8,123,Clear
2017-03-18,Kolkata,2017,3,Mar,Summer,35.0,23.7,29.4,0.0,76,17.2,12.7,108,Clear
2017-03-19,Kolkata,2017,3,Mar,Summer,34.4,23.7,29.0,0.0,68,9.4,18.3,162,Clear
2017-03-20,Kolkata,2017,3,Mar,Summer,33.0,24.3,28.6,0.0,66,25.2,14.0,128,Clear
2017-03-21,Kolkata,2017,3,Mar,Summer,36.4,24.0,30.2,1.2,72,2.0,11.8,98,Light Rain
2017-03-22,Kolkata,2017,3,Mar,Summer,32.4,24.2,28.3,0.0,78,0.1,14.4,113,Clear
2017-03-23,Kolkata,2017,3,Mar,Summer,30.9,24.6,27.8,0.0,73,24.8,12.8,86,Clear
2017-03-24,Kolkata,2017,3,Mar,Summer,32.2,22.9,27.6,0.0,69,25.2,25.0,127,Clear
2017-03-25,Kolkata,2017,3,Mar,Summer,30.2,23.3,26.8,0.0,66,14.7,14.8,102,Clear
2017-03-26,Kolkata,2017,3,Mar,Summer,31.5,23.7,27.6,3.1,68,15.2,16.5,81,Light Rain
2017-03-27,Kolkata,2017,3,Mar,Summer,33.3,21.9,27.6,0.0,73,15.9,14.3,94,Clear
2017-03-28,Kolkata,2017,3,Mar,Summer,34.3,24.1,29.2,0.0,70,14.8,24.5,124,Clear
2017-03-29,Kolkata,2017,3,Mar,Summer,34.1,24.7,29.4,6.1,81,3.0,22.6,98,Light Rain
2017-03-30,Kolkata,2017,3,Mar,Summer,32.3,22.2,27.2,0.0,74,24.4,12.7,118,Clear
2017-03-31,Kolkata,2017,3,Mar,Summer,37.2,22.3,29.8,6.1,78,0.0,18.2,94,Light Rain
2017-04-01,Kolkata,2017,4,Apr,Summer,37.0,28.1,32.5,0.0,62,12.5,16.9,59,Hot
2017-04-02,Kolkata,2017,4,Apr,Summer,37.6,25.7,31.6,3.3,66,23.8,21.0,113,Light Rain
2017-04-03,Kolkata,2017,4,Apr,Summer,38.1,27.6,32.9,0.0,74,12.1,5.0,99,Hot
2017-04-04,Kolkata,2017,4,Apr,Summer,35.9,26.7,31.3,4.8,66,21.1,9.6,113,Light Rain
2017-04-05,Kolkata,2017,4,Apr,Summer,36.7,27.0,31.9,0.0,67,10.7,13.4,158,Hot
2017-04-06,Kolkata,2017,4,Apr,Summer,34.8,27.6,31.2,0.0,66,19.3,15.0,117,Clear
2017-04-07,Kolkata,2017,4,Apr,Summer,39.7,28.2,34.0,0.0,71,29.8,10.2,75,Hot
2017-04-08,Kolkata,2017,4,Apr,Summer,39.7,27.3,33.5,0.0,75,9.7,12.0,156,Hot
2017-04-09,Kolkata,2017,4,Apr,Summer,34.1,27.4,30.8,0.0,78,3.8,15.1,41,Clear
2017-04-10,Kolkata,2017,4,Apr,Summer,36.8,27.4,32.1,0.0,73,26.4,15.9,116,Hot
2017-04-11,Kolkata,2017,4,Apr,Summer,37.7,26.7,32.2,0.0,72,7.9,25.0,123,Hot
2017-04-12,Kolkata,2017,4,Apr,Summer,36.0,28.9,32.5,0.0,82,13.6,11.8,165,Clear
2017-04-13,Kolkata,2017,4,Apr,Summer,35.5,27.7,31.6,0.0,70,25.8,18.6,116,Clear
2017-04-14,Kolkata,2017,4,Apr,Summer,37.6,25.9,31.8,0.0,72,17.8,12.0,91,Hot
2017-04-15,Kolkata,2017,4,Apr,Summer,35.9,28.2,32.0,0.0,72,9.8,19.3,143,Clear
2017-04-16,Kolkata,2017,4,Apr,Summer,36.6,26.3,31.5,3.8,78,20.7,14.8,89,Light Rain
2017-04-17,Kolkata,2017,4,Apr,Summer,37.6,26.0,31.8,0.0,62,12.3,13.6,128,Hot
2017-04-18,Kolkata,2017,4,Apr,Summer,36.8,25.7,31.2,0.0,68,18.2,18.2,134,Hot
2017-04-19,Kolkata,2017,4,Apr,Summer,35.0,27.1,31.1,0.0,75,11.0,24.0,95,Clear
