employee_id,age,gender,marital_status,education,education_field,department,job_role,business_travel,overtime,years_at_company,years_in_role,years_with_manager,num_companies_worked,monthly_income,percent_salary_hike,stock_option_level,performance_rating,job_satisfaction,environment_satisfaction,relationship_satisfaction,work_life_balance,job_involvement,training_times_last_year,distance_from_home,attrition
EMP-0902,52,Male,Married,Master,Technical Degree,Finance,Finance Manager,Non-Travel,Yes,6,1,2,2,8239,13,0,3,3,3,3,3,2,4,5,Yes
EMP-0903,32,Female,Divorced,Bachelor,Marketing,Finance,Auditor,Travel_Rarely,No,4,2,3,2,4681,25,0,3,3,3,1,4,3,4,26,No
EMP-0904,36,Female,Married,High School,Medical,Operations,Logistics Coordinator,Travel_Rarely,No,1,1,0,1,2474,13,3,3,3,4,4,2,3,1,1,No
EMP-0905,39,Male,Married,PhD,Medical,HR,Payroll Specialist,Non-Travel,Yes,1,0,1,2,3987,18,1,3,2,2,3,1,2,3,3,Yes
EMP-0906,53,Male,Married,Master,Life Sciences,Sales,Sales Representative,Travel_Frequently,Yes,0,0,0,2,3158,23,2,3,2,2,3,4,3,2,6,Yes
EMP-0907,40,Female,Single,Master,Life Sciences,Finance,Finance Manager,Non-Travel,No,6,1,3,3,7293,15,0,4,3,3,4,3,3,4,6,No
EMP-0908,37,Male,Divorced,Bachelor,Medical,Marketing,Marketing Manager,Non-Travel,No,9,2,0,4,6097,22,0,3,4,3,1,1,2,1,16,No
EMP-0909,54,Female,Married,Master,Life Sciences,Operations,Logistics Coordinator,Non-Travel,No,15,2,1,2,6224,12,1,3,3,1,1,2,3,2,11,No
EMP-0910,39,Female,Married,Bachelor,Medical,Sales,Sales Manager,Travel_Rarely,Yes,3,0,1,1,4275,25,1,2,3,3,4,4,3,5,2,No
EMP-0911,22,Female,Married,High School,Human Resources,Engineering,Software Engineer,Travel_Rarely,No,4,1,0,1,4525,16,3,3,3,3,3,3,3,3,4,No
EMP-0912,29,Male,Divorced,Master,Technical Degree,Operations,Logistics Coordinator,Travel_Frequently,No,3,0,2,1,3738,11,0,3,2,3,1,2,2,4,1,Yes
EMP-0913,39,Male,Single,Bachelor,Human Resources,Engineering,Software Engineer,Non-Travel,Yes,1,0,0,3,4408,14,2,3,3,3,4,1,3,2,6,Yes
EMP-0914,29,Female,Married,Master,Other,Operations,Logistics Coordinator,Travel_Rarely,No,0,0,0,4,3551,19,1,3,3,3,2,2,3,1,1,No
EMP-0915,29,Female,Married,Bachelor,Technical Degree,HR,Payroll Specialist,Travel_Rarely,Yes,5,1,5,2,3290,16,0,3,3,4,3,3,3,3,3,No
EMP-0916,28,Male,Single,Master,Medical,Engineering,Software Engineer,Non-Travel,No,1,1,1,4,5367,25,0,3,3,4,3,3,3,5,9,Yes
EMP-0917,40,Male,Single,Bachelor,Other,Marketing,Marketing Manager,Non-Travel,Yes,4,1,0,1,4803,20,1,3,4,4,2,3,4,3,12,No
EMP-0918,30,Male,Married,Master,Human Resources,Engineering,Software Engineer,Travel_Rarely,No,2,1,2,4,5616,19,1,4,3,2,2,4,4,4,2,No
EMP-0919,46,Male,Divorced,Master,Life Sciences,Customer Support,Customer Success Manager,Travel_Frequently,No,2,2,2,3,3861,24,1,3,2,4,3,4,3,3,29,No
EMP-0920,34,Female,Married,Bachelor,Life Sciences,HR,Payroll Specialist,Non-Travel,Yes,0,0,0,2,2543,19,0,3,3,1,4,4,3,1,2,Yes
EMP-0921,28,Male,Single,Bachelor,Human Resources,Sales,Sales Executive,Non-Travel,No,8,2,8,1,3698,18,1,3,3,3,4,3,4,5,7,No
EMP-0922,22,Female,Married,Bachelor,Life Sciences,Finance,Finance Manager,Travel_Rarely,No,4,0,3,3,5996,19,0,2,4,3,2,2,4,3,24,No
EMP-0923,30,Male,Married,Master,Other,Sales,Sales Manager,Travel_Rarely,No,0,0,0,1,4722,21,3,2,3,3,3,4,3,3,5,No
EMP-0924,54,Male,Married,Bachelor,Medical,Engineering,Tech Lead,Non-Travel,Yes,0,0,0,5,5279,18,1,4,3,4,4,3,3,1,10,No
EMP-0925,51,Male,Single,Bachelor,Human Resources,Engineering,Data Analyst,Travel_Rarely,No,7,1,7,2,6249,23,0,3,2,4,3,3,2,0,1,No
EMP-0926,22,Male,Single,Master,Other,Customer Support,Support Executive,Travel_Rarely,No,0,0,0,2,2720,17,0,3,2,4,2,3,3,3,3,Yes
EMP-0927,42,Male,Married,Bachelor,Technical Degree,Engineering,Tech Lead,Travel_Frequently,Yes,9,3,1,1,8483,15,0,3,4,2,3,2,2,1,29,Yes
EMP-0928,45,Female,Married,Bachelor,Life Sciences,Engineering,Software Engineer,Travel_Rarely,No,4,0,0,2,5682,11,1,4,1,3,3,3,3,3,4,No
EMP-0929,37,Male,Single,Master,Life Sciences,Sales,Sales Manager,Travel_Rarely,No,9,2,3,7,5672,14,0,4,1,2,3,2,3,2,5,Yes
EMP-0930,37,Female,Married,Master,Other,Finance,Finance Manager,Travel_Rarely,No,5,5,2,2,7580,20,0,3,3,4,1,3,3,2,15,No
EMP-0931,39,Male,Divorced,Master,Technical Degree,Marketing,Content Specialist,Non-Travel,No,6,0,0,3,5126,19,2,4,1,2,3,3,3,2,8,No
EMP-0932,26,Male,Married,Bachelor,Other,Engineering,Data Analyst,Non-Travel,No,7,0,7,2,5633,23,0,3,3,3,1,1,3,3,17,No
EMP-0933,35,Male,Married,Bachelor,Technical Degree,Engineering,Software Engineer,Non-Travel,No,13,4,10,2,7283,23,3,4,3,3,3,3,3,2,1,No
EMP-0934,40,Female,Married,Bachelor,Life Sciences,Operations,Operations Manager,Travel_Rarely,No,5,1,1,4,4541,16,2,3,2,4,4,1,2,4,5,No
EMP-0935,37,Male,Single,Bachelor,Other,Operations,Logistics Coordinator,Non-Travel,No,7,2,5,1,3427,12,0,3,3,4,1,4,3,4,8,No
EMP-0936,34,Male,Married,Master,Other,Marketing,Marketing Manager,Travel_Rarely,Yes,2,0,2,4,5902,24,2,3,1,1,1,2,4,1,9,No
EMP-0937,44,Female,Single,High School,Human Resources,Engineering,Data Analyst,Travel_Rarely,No,0,0,0,4,3702,25,0,3,3,4,2,4,3,3,5,No
EMP-0938,55,Male,Married,PhD,Technical Degree,Sales,Sales Manager,Travel_Frequently,No,2,2,0,4,5956,24,0,3,2,2,2,2,3,4,5,Yes
EMP-0939,23,Male,Married,Master,Life Sciences,Marketing,Content Specialist,Travel_Rarely,No,2,2,2,2,3960,14,0,3,4,4,2,2,3,3,1,No
EMP-0940,47,Male,Single,Master,Technical Degree,Operations,Operations Manager,Travel_Rarely,No,2,0,0,1,5251,25,3,3,3,4,4,1,2,2,2,No
EMP-0941,36,Female,Married,Master,Life Sciences,HR,Payroll Specialist,Travel_Frequently,No,2,2,1,1,3858,23,1,3,3,3,3,2,2,2,4,No
EMP-0942,46,Male,Single,High School,Human Resources,Operations,Operations Manager,Travel_Frequently,No,2,2,1,3,3700,22,0,3,2,1,3,3,1,3,11,No
EMP-0943,32,Male,Married,Master,Marketing,HR,HR Manager,Travel_Frequently,Yes,2,2,1,1,4469,18,0,4,4,4,4,3,3,2,7,No
EMP-0944,33,Female,Divorced,Bachelor,Marketing,Operations,Operations Manager,Travel_Frequently,Yes,15,2,6,1,5808,14,1,3,4,2,3,3,2,3,7,No
EMP-0945,30,Female,Married,PhD,Other,Sales,Sales Representative,Non-Travel,No,1,1,1,3,4014,19,0,3,3,3,3,4,3,4,6,No
EMP-0946,30,Female,Single,Master,Human Resources,HR,HR Manager,Travel_Frequently,No,0,0,0,3,4428,11,0,3,2,3,3,3,2,2,13,Yes
EMP-0947,44,Female,Divorced,Bachelor,Medical,Finance,Auditor,Travel_Frequently,No,1,1,1,3,3872,20,1,3,2,2,3,2,4,6,29,Yes
EMP-0948,45,Male,Divorced,Bachelor,Human Resources,Operations,Logistics Coordinator,Travel_Rarely,No,1,1,1,1,3008,11,1,3,2,1,2,2,3,0,10,Yes
EMP-0949,46,Female,Married,Bachelor,Other,Engineering,Software Engineer,Travel_Frequently,No,2,0,2,3,5070,12,0,3,3,2,3,4,3,2,1,No
EMP-0950,37,Female,Divorced,Master,Other,Operations,Operations Manager,Travel_Rarely,No,2,0,2,3,5130,17,3,4,2,4,4,3,2,2,5,No
EMP-0951,34,Male,Married,Bachelor,Life Sciences,Marketing,Marketing Analyst,Travel_Rarely,No,6,6,6,6,3901,15,3,1,4,2,3,3,3,4,8,No
EMP-0952,22,Male,Divorced,High School,Life Sciences,Engineering,Data Analyst,Travel_Rarely,No,4,4,1,3,4483,17,0,4,3,3,4,4,4,0,9,No
EMP-0953,35,Male,Married,Master,Life Sciences,Operations,Logistics Coordinator,Non-Travel,No,6,1,0,4,4411,20,0,3,3,3,3,2,3,3,4,No
EMP-0954,22,Male,Married,Bachelor,Human Resources,Operations,Logistics Coordinator,Travel_Rarely,Yes,4,2,2,1,3141,17,0,3,3,3,4,1,1,4,1,No
EMP-0955,38,Male,Single,Master,Medical,Finance,Auditor,Non-Travel,No,7,1,7,6,5801,16,0,3,4,3,4,3,3,4,3,No
EMP-0956,42,Male,Married,Bachelor,Life Sciences,Operations,Logistics Coordinator,Travel_Rarely,No,2,2,0,1,2990,16,0,4,1,3,3,2,3,3,2,Yes
EMP-0957,43,Male,Married,Master,Human Resources,HR,HR Manager,Non-Travel,Yes,5,0,2,1,5248,25,2,3,3,3,3,1,2,4,10,No
EMP-0958,31,Male,Single,Master,Other,Engineering,Senior Engineer,Travel_Rarely,No,8,3,0,3,8069,23,1,3,4,2,4,2,4,2,14,Yes
EMP-0959,43,Female,Divorced,Bachelor,Other,Marketing,Marketing Analyst,Travel_Rarely,No,20,1,3,2,5761,19,0,3,2,2,4,3,3,2,10,No
EMP-0960,53,Male,Divorced,Bachelor,Other,Operations,Operations Analyst,Travel_Frequently,Yes,10,2,9,1,3980,24,2,3,3,2,2,3,3,5,1,Yes
EMP-0961,40,Female,Married,PhD,Other,HR,HR Executive,Travel_Frequently,Yes,16,5,0,1,6222,12,0,3,4,3,4,4,2,4,2,Yes
EMP-0962,22,Male,Single,PhD,Technical Degree,Operations,Logistics Coordinator,Travel_Rarely,Yes,4,4,2,4,5295,21,3,2,1,3,3,1,4,2,5,Yes
EMP-0963,30,Male,Single,Bachelor,Marketing,HR,Recruiter,Travel_Rarely,No,0,0,0,4,2596,15,1,3,3,3,2,4,3,3,22,Yes
EMP-0964,49,Female,Divorced,Master,Human Resources,Operations,Operations Analyst,Travel_Frequently,Yes,4,1,0,1,4317,13,2,3,3,2,4,3,1,2,2,No
EMP-0965,46,Male,Divorced,Master,Medical,Engineering,Senior Engineer,Travel_Rarely,No,2,0,0,2,6083,17,0,3,3,4,2,4,2,3,10,No
EMP-0966,30,Male,Divorced,Master,Medical,Sales,Sales Manager,Travel_Frequently,No,7,4,0,2,5578,22,1,4,3,3,4,3,3,5,3,No
EMP-0967,55,Male,Married,Bachelor,Life Sciences,Engineering,Senior Engineer,Travel_Rarely,Yes,3,3,1,2,4616,13,2,2,3,3,3,3,3,2,4,No
EMP-0968,39,Female,Married,Bachelor,Life Sciences,HR,Recruiter,Travel_Rarely,No,20,3,0,5,4691,25,0,3,3,4,1,2,2,4,7,No
EMP-0969,58,Female,Married,Master,Technical Degree,Sales,Sales Manager,Non-Travel,No,20,6,8,2,7805,21,0,3,1,3,3,2,4,5,6,Yes
EMP-0970,49,Female,Married,Bachelor,Marketing,Sales,Sales Executive,Travel_Frequently,No,13,2,5,1,4453,16,2,4,1,4,4,3,2,2,1,No
EMP-0971,25,Female,Married,Master,Other,Operations,Operations Manager,Travel_Rarely,No,3,3,1,1,5599,12,1,3,3,1,4,2,3,2,4,Yes
EMP-0972,29,Female,Married,PhD,Other,Engineering,Tech Lead,Non-Travel,Yes,7,3,0,3,11818,19,0,3,4,3,4,3,1,3,12,No
EMP-0973,31,Male,Divorced,Bachelor,Other,Customer Support,Support Executive,Non-Travel,Yes,11,3,5,3,3547,13,1,3,3,1,2,3,4,3,29,No
EMP-0974,27,Female,Married,Bachelor,Life Sciences,Marketing,Marketing Manager,Non-Travel,Yes,2,1,2,3,4940,23,0,4,3,3,3,3,3,5,12,No
EMP-0975,40,Male,Divorced,Master,Medical,Marketing,Marketing Manager,Travel_Rarely,No,13,0,1,2,8359,25,2,2,4,2,2,4,3,3,16,No
EMP-0976,45,Male,Married,Master,Medical,Engineering,Data Analyst,Non-Travel,Yes,1,1,1,3,5598,15,1,3,1,3,4,3,2,2,6,Yes
EMP-0977,49,Female,Single,Master,Medical,Finance,Finance Manager,Non-Travel,No,10,2,6,1,9291,11,0,2,1,4,3,3,4,4,1,No
EMP-0978,38,Female,Single,Bachelor,Medical,Customer Support,Customer Success Manager,Travel_Frequently,Yes,1,1,1,2,3115,25,3,3,3,4,3,1,4,2,7,Yes
EMP-0979,42,Male,Married,PhD,Technical Degree,Operations,Logistics Coordinator,Travel_Rarely,Yes,14,7,1,4,6857,17,2,3,3,4,3,3,3,4,4,No
EMP-0980,22,Male,Single,Bachelor,Human Resources,Sales,Sales Representative,Non-Travel,No,0,0,0,1,2904,14,2,4,3,2,4,2,4,4,3,Yes
EMP-0981,22,Female,Married,High School,Human Resources,Sales,Sales Representative,Non-Travel,No,1,1,1,2,2305,17,2,4,4,3,4,3,3,3,10,No
EMP-0982,41,Male,Married,Master,Other,Sales,Sales Manager,Travel_Rarely,No,9,0,2,1,6309,25,0,3,3,3,1,3,1,1,2,No
EMP-0983,52,Male,Divorced,PhD,Human Resources,HR,HR Manager,Travel_Rarely,No,18,2,3,4,8315,18,0,4,4,2,4,3,2,1,15,No
EMP-0984,60,Male,Married,Bachelor,Marketing,Sales,Sales Executive,Travel_Rarely,No,12,0,4,2,4330,14,0,3,3,2,3,2,3,2,2,No
EMP-0985,31,Male,Married,PhD,Marketing,HR,HR Executive,Travel_Rarely,No,4,0,4,2,4328,21,0,3,3,4,2,3,4,2,8,No
EMP-0986,24,Male,Married,Master,Medical,Sales,Sales Manager,Non-Travel,No,1,0,1,3,4582,16,0,3,4,4,3,3,4,3,10,No
EMP-0987,49,Female,Married,Bachelor,Technical Degree,Sales,Sales Representative,Travel_Rarely,No,21,7,9,3,5547,17,2,2,3,2,1,1,2,3,2,No
EMP-0988,36,Male,Divorced,Master,Life Sciences,Marketing,Marketing Manager,Non-Travel,No,17,5,15,2,8058,12,0,3,1,4,3,4,3,4,3,No
EMP-0989,48,Female,Married,Bachelor,Life Sciences,Finance,Finance Manager,Travel_Rarely,No,16,2,0,1,7880,16,1,3,4,4,4,3,3,4,6,No
EMP-0990,41,Female,Married,Bachelor,Life Sciences,Sales,Sales Representative,Non-Travel,No,0,0,0,3,3055,13,0,3,3,3,3,4,3,3,2,No
EMP-0991,52,Female,Single,Bachelor,Medical,Sales,Sales Representative,Non-Travel,Yes,5,5,1,1,3433,23,0,4,1,2,2,2,3,1,3,Yes
EMP-0992,38,Female,Divorced,Bachelor,Human Resources,Marketing,Marketing Manager,Travel_Rarely,No,1,1,1,1,4497,13,0,3,3,4,4,3,3,5,8,No
EMP-0993,35,Female,Single,Master,Technical Degree,Operations,Operations Analyst,Non-Travel,No,8,2,2,4,4747,16,0,3,2,4,4,4,4,2,19,No
EMP-0994,24,Female,Married,PhD,Life Sciences,Engineering,Tech Lead,Non-Travel,Yes,0,0,0,1,9217,18,1,4,4,3,3,3,3,2,4,No
EMP-0995,34,Male,Married,Master,Technical Degree,Finance,Accountant,Travel_Frequently,No,4,3,4,1,5612,16,1,3,4,4,3,4,3,2,1,No
EMP-0996,47,Female,Divorced,High School,Medical,Engineering,Data Analyst,Non-Travel,Yes,2,1,2,1,3838,25,1,3,1,3,1,3,4,3,1,No
EMP-0997,42,Male,Married,Bachelor,Marketing,Sales,Sales Manager,Travel_Rarely,No,0,0,0,3,3643,21,3,3,4,2,3,4,2,2,10,No
EMP-0998,36,Male,Married,Master,Marketing,Engineering,Tech Lead,Travel_Rarely,Yes,6,5,0,3,9286,11,1,4,4,4,3,3,3,4,19,No
EMP-0999,48,Male,Single,PhD,Life Sciences,Operations,Operations Analyst,Travel_Rarely,No,3,0,0,1,4596,17,3,3,3,3,2,4,2,4,3,No
EMP-1000,36,Male,Married,PhD,Marketing,Engineering,Senior Engineer,Non-Travel,No,8,4,0,1,8695,13,3,3,3,2,3,4,3,1,1,No
EMP-1001,32,Male,Divorced,Bachelor,Marketing,Customer Support,Customer Success Manager,Travel_Frequently,Yes,3,1,3,1,3661,12,3,3,3,3,3,3,3,3,4,No
EMP-1002,41,Female,Divorced,Master,Technical Degree,Sales,Sales Representative,Non-Travel,No,2,1,2,2,3416,13,0,3,3,3,1,1,2,4,13,No
EMP-1003,47,Male,Single,High School,Marketing,Engineering,Senior Engineer,Travel_Rarely,No,11,2,0,4,6039,11,0,3,2,3,4,3,3,2,17,No
EMP-1004,43,Male,Single,Bachelor,Other,Engineering,Senior Engineer,Travel_Rarely,No,8,8,5,2,5808,23,1,3,3,2,2,3,3,4,12,No
EMP-1005,22,Female,Single,Master,Technical Degree,Sales,Sales Executive,Travel_Rarely,No,4,4,0,1,4218,14,0,3,2,2,4,3,4,4,1,Yes
EMP-1006,27,Male,Married,PhD,Technical Degree,Engineering,Software Engineer,Travel_Frequently,No,7,1,0,1,8248,23,0,3,3,3,3,4,3,4,1,Yes
EMP-1007,39,Male,Married,High School,Other,Sales,Sales Executive,Travel_Frequently,No,2,0,1,4,2461,22,1,4,3,3,4,3,4,3,1,No
EMP-1008,22,Female,Single,Master,Technical Degree,Marketing,Content Specialist,Travel_Rarely,Yes,2,0,2,3,4594,21,0,3,4,4,4,4,2,2,7,Yes
EMP-1009,29,Female,Divorced,Bachelor,Other,Finance,Accountant,Travel_Rarely,No,0,0,0,1,3586,23,1,3,3,4,2,4,3,2,11,No
EMP-1010,29,Male,Married,Bachelor,Other,Sales,Sales Representative,Travel_Rarely,No,10,1,4,1,3840,14,1,2,3,3,3,3,3,1,7,No
EMP-1011,22,Female,Single,Master,Marketing,Operations,Operations Manager,Travel_Frequently,Yes,4,0,1,3,5245,21,1,3,2,3,3,2,3,3,4,Yes
EMP-1012,37,Female,Single,High School,Marketing,Engineering,Tech Lead,Non-Travel,Yes,12,10,2,3,6963,21,0,3,1,1,4,2,2,4,12,Yes
EMP-1013,49,Male,Married,Bachelor,Medical,Finance,Finance Analyst,Travel_Rarely,No,10,0,5,2,4790,20,0,4,1,4,4,1,2,6,5,No
EMP-1014,38,Female,Single,High School,Marketing,HR,HR Manager,Non-Travel,Yes,3,2,0,2,3205,25,1,3,4,3,3,3,3,1,6,No
EMP-1015,30,Male,Single,Master,Medical,Engineering,Data Analyst,Travel_Rarely,No,1,1,1,3,6395,16,2,1,4,3,4,3,3,3,15,No
EMP-1016,29,Male,Married,PhD,Other,Customer Support,Customer Success Manager,Non-Travel,Yes,1,0,0,2,4971,13,0,3,3,2,4,3,3,3,12,Yes
EMP-1017,51,Male,Married,High School,Marketing,Sales,Sales Executive,Travel_Rarely,No,0,0,0,1,2157,19,0,3,3,4,3,3,1,3,17,No
EMP-1018,45,Male,Married,Bachelor,Technical Degree,Finance,Auditor,Travel_Frequently,No,8,0,4,2,5450,11,0,2,4,3,3,3,1,4,3,No
EMP-1019,36,Male,Divorced,Master,Technical Degree,Marketing,Marketing Manager,Travel_Rarely,No,10,0,1,2,7389,14,0,4,3,2,3,3,2,3,23,No
EMP-1020,28,Male,Married,Bachelor,Medical,Finance,Finance Analyst,Travel_Rarely,No,1,1,1,5,4162,23,2,3,2,1,3,2,3,4,3,Yes
EMP-1021,34,Male,Divorced,Bachelor,Marketing,Engineering,Tech Lead,Travel_Rarely,No,11,1,3,4,8753,12,1,4,2,2,3,3,4,2,25,No
EMP-1022,25,Female,Single,PhD,Marketing,Engineering,Senior Engineer,Travel_Rarely,Yes,5,4,0,2,7442,13,0,4,4,2,3,3,3,3,6,Yes
EMP-1023,60,Female,Married,Bachelor,Human Resources,Engineering,Data Analyst,Travel_Rarely,No,18,3,2,3,8012,19,0,3,4,2,2,2,1,4,7,No
EMP-1024,41,Female,Divorced,Bachelor,Marketing,Sales,Sales Manager,Travel_Rarely,Yes,10,4,3,2,5430,14,0,3,4,3,3,3,4,1,2,No
EMP-1025,44,Male,Married,High School,Other,Engineering,Tech Lead,Travel_Rarely,No,4,1,1,3,5761,23,2,3,3,3,2,2,3,3,14,No
EMP-1026,51,Male,Married,Bachelor,Other,Finance,Finance Manager,Travel_Frequently,No,4,2,4,3,6298,15,0,3,4,4,3,4,3,2,1,No
EMP-1027,44,Male,Married,PhD,Human Resources,Engineering,Software Engineer,Travel_Frequently,No,11,5,11,2,9220,17,0,3,4,2,3,2,4,2,16,No
EMP-1028,28,Male,Married,Master,Other,Finance,Finance Analyst,Travel_Rarely,No,3,2,2,2,5398,20,1,4,3,4,4,1,4,6,17,No
EMP-1029,29,Male,Single,Master,Life Sciences,Finance,Accountant,Travel_Frequently,Yes,5,1,0,5,5617,23,0,3,3,4,1,2,4,2,1,Yes
EMP-1030,36,Female,Married,Bachelor,Human Resources,Operations,Operations Manager,Non-Travel,No,16,0,1,2,6305,25,1,3,4,4,4,3,3,1,1,No
EMP-1031,35,Male,Single,Master,Life Sciences,Sales,Sales Executive,Travel_Frequently,Yes,8,2,2,3,4780,17,3,3,2,3,1,3,3,3,19,Yes
EMP-1032,32,Female,Married,Master,Marketing,Operations,Operations Analyst,Travel_Rarely,No,11,0,1,1,5545,19,2,2,2,3,1,4,3,2,11,No
EMP-1033,32,Male,Single,Master,Medical,Sales,Sales Executive,Travel_Rarely,No,8,3,7,1,4179,13,0,4,4,4,4,4,1,3,4,No
EMP-1034,39,Male,Married,Master,Other,Engineering,Tech Lead,Travel_Frequently,No,1,1,1,2,7100,23,0,3,3,4,4,3,3,3,1,No
EMP-1035,42,Female,Married,High School,Marketing,Operations,Operations Analyst,Non-Travel,No,0,0,0,2,2233,15,0,3,4,3,2,3,4,2,5,No
EMP-1036,34,Male,Married,Master,Marketing,Operations,Operations Manager,Travel_Frequently,No,2,2,2,2,5033,12,0,3,2,2,2,3,4,4,29,No
EMP-1037,31,Female,Married,High School,Other,Sales,Sales Manager,Travel_Rarely,No,4,3,4,2,3238,23,0,4,3,3,4,4,3,1,9,No
EMP-1038,34,Male,Divorced,Bachelor,Human Resources,Finance,Finance Manager,Travel_Rarely,No,2,0,1,2,5348,18,0,3,3,4,4,3,3,1,10,No
EMP-1039,24,Male,Single,High School,Marketing,Engineering,Data Analyst,Non-Travel,Yes,1,1,1,3,4034,22,0,3,3,2,4,3,4,5,5,Yes
EMP-1040,31,Male,Married,Bachelor,Life Sciences,Sales,Sales Manager,Travel_Frequently,No,5,2,3,1,4586,21,2,3,4,1,3,4,1,2,1,No
EMP-1041,25,Male,Single,Master,Technical Degree,Sales,Sales Manager,Travel_Rarely,Yes,4,4,4,3,5710,17,1,3,3,2,4,3,3,2,18,Yes
EMP-1042,34,Male,Divorced,High School,Life Sciences,Sales,Sales Manager,Travel_Rarely,Yes,5,1,1,1,3947,12,3,4,2,3,3,4,2,2,5,No
EMP-1043,34,Male,Married,Master,Marketing,Marketing,Marketing Analyst,Travel_Rarely,No,11,0,7,3,5614,20,3,3,3,4,2,3,4,4,3,No
EMP-1044,22,Female,Married,Master,Life Sciences,Engineering,Tech Lead,Travel_Rarely,Yes,1,1,1,1,7823,23,1,3,1,3,4,1,3,3,12,Yes
EMP-1045,41,Male,Married,Bachelor,Medical,Operations,Operations Analyst,Travel_Rarely,No,9,7,1,1,3555,25,0,3,4,3,3,4,3,3,2,No
EMP-1046,39,Male,Single,Bachelor,Human Resources,Marketing,Marketing Analyst,Travel_Rarely,No,0,0,0,1,3461,18,1,3,4,1,4,2,4,5,1,No
EMP-1047,30,Male,Married,Master,Technical Degree,Operations,Logistics Coordinator,Non-Travel,No,12,6,4,1,5885,20,1,3,4,2,3,2,3,2,18,No
EMP-1048,41,Male,Single,High School,Other,Sales,Sales Executive,Non-Travel,No,15,3,1,3,4129,23,2,3,4,2,4,4,4,3,1,No
EMP-1049,39,Male,Married,Master,Human Resources,Operations,Operations Manager,Travel_Frequently,Yes,10,2,1,1,6936,24,0,3,1,2,3,2,3,1,29,Yes
EMP-1050,23,Female,Divorced,High School,Marketing,Marketing,Marketing Analyst,Travel_Rarely,No,5,1,5,3,3443,14,1,3,3,4,1,3,3,2,6,No
EMP-1051,26,Male,Married,Bachelor,Technical Degree,Marketing,Marketing Manager,Travel_Rarely,No,0,0,0,2,4369,17,0,3,3,1,3,3,2,3,6,Yes
EMP-1052,29,Female,Married,Bachelor,Technical Degree,Operations,Operations Analyst,Travel_Frequently,Yes,11,8,6,3,3927,24,2,4,3,4,3,3,4,5,5,No
EMP-1053,49,Male,Divorced,Bachelor,Marketing,Sales,Sales Manager,Non-Travel,No,7,2,0,4,4399,19,1,3,3,4,2,2,3,1,1,No
EMP-1054,55,Male,Married,Master,Life Sciences,Engineering,Senior Engineer,Travel_Rarely,No,3,3,3,3,5881,22,1,3,3,3,4,3,2,1,29,No
EMP-1055,38,Female,Divorced,Bachelor,Life Sciences,Sales,Sales Representative,Travel_Frequently,Yes,2,2,1,2,2822,16,1,2,2,3,4,2,4,3,2,Yes
EMP-1056,37,Male,Married,Bachelor,Other,HR,HR Manager,Travel_Rarely,Yes,0,0,0,1,3111,22,1,3,3,3,3,3,4,3,8,No
EMP-1057,38,Male,Married,Bachelor,Human Resources,Operations,Operations Analyst,Travel_Rarely,No,0,0,0,1,3086,24,1,3,2,2,3,3,3,4,6,No
EMP-1058,33,Male,Married,Master,Technical Degree,Engineering,Data Analyst,Travel_Frequently,Yes,13,2,4,3,7762,21,0,3,3,3,3,3,3,2,1,No
EMP-1059,39,Male,Single,High School,Human Resources,Finance,Accountant,Travel_Rarely,No,5,2,0,5,3890,21,1,3,3,2,4,3,3,2,17,No
EMP-1060,29,Female,Single,Bachelor,Marketing,Customer Support,Support Lead,Non-Travel,No,3,3,1,1,3700,11,0,3,3,3,1,4,2,4,4,No
EMP-1061,30,Male,Single,Master,Life Sciences,Sales,Sales Manager,Travel_Rarely,Yes,12,5,3,4,6624,24,2,4,3,2,2,3,3,3,3,No
EMP-1062,30,Female,Married,Master,Marketing,Engineering,Senior Engineer,Travel_Rarely,Yes,4,1,2,1,6188,11,0,3,4,2,2,4,3,5,1,No
EMP-1063,54,Male,Married,Master,Human Resources,Marketing,Content Specialist,Non-Travel,No,9,3,2,3,5819,20,2,4,3,1,3,3,4,6,18,No
EMP-1064,27,Male,Divorced,Bachelor,Other,Engineering,Software Engineer,Travel_Rarely,No,1,0,1,1,5043,21,0,3,4,4,1,3,3,2,2,No
EMP-1065,38,Male,Married,Master,Life Sciences,Engineering,Tech Lead,Non-Travel,No,10,0,1,2,9871,22,0,3,4,3,4,2,4,2,1,No
EMP-1066,40,Female,Married,Bachelor,Technical Degree,Engineering,Data Analyst,Non-Travel,No,1,1,0,1,4801,14,0,2,1,2,4,3,3,4,29,No
EMP-1067,29,Female,Single,Bachelor,Human Resources,Engineering,Tech Lead,Travel_Rarely,Yes,5,5,5,3,7271,15,0,4,4,3,3,3,2,1,11,Yes
EMP-1068,33,Male,Single,Master,Technical Degree,Marketing,Content Specialist,Non-Travel,Yes,15,0,0,3,6095,18,0,4,4,4,2,3,2,5,6,No
EMP-1069,44,Female,Married,Master,Other,Finance,Finance Manager,Travel_Rarely,Yes,4,4,3,3,7229,25,0,3,3,3,3,3,3,3,2,No
EMP-1070,33,Male,Divorced,PhD,Human Resources,Sales,Sales Executive,Non-Travel,No,4,1,1,4,4897,13,0,2,3,3,3,3,3,2,2,No
EMP-1071,36,Male,Single,Master,Technical Degree,Marketing,Content Specialist,Travel_Rarely,No,18,0,3,2,7129,18,0,4,3,2,4,3,1,2,10,No
